id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
885,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",SO2,21-10-2021 01:00,1,6,3
892,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",SO2,21-10-2021 01:00,5,9,7
899,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",SO2,21-10-2021 01:00,1,6,3
906,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",SO2,21-10-2021 01:00,4,15,11
913,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",SO2,21-10-2021 01:00,9,26,20
924,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",SO2,21-10-2021 01:00,4,82,15
931,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",SO2,21-10-2021 01:00,14,19,18
941,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",SO2,21-10-2021 01:00,10,33,18
948,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",SO2,21-10-2021 01:00,5,12,10
955,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",SO2,21-10-2021 01:00,5,109,47
962,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",SO2,21-10-2021 01:00,NA,NA,NA
969,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",SO2,21-10-2021 01:00,17,46,28
975,India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",SO2,21-10-2021 01:00,5,9,7
979,India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",SO2,21-10-2021 01:00,8,13,10
983,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",SO2,21-10-2021 01:00,25,28,27
989,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",SO2,21-10-2021 01:00,8,26,18
996,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",SO2,21-10-2021 01:00,4,11,6
1003,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",SO2,21-10-2021 01:00,11,30,23
1010,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",SO2,21-10-2021 01:00,3,8,6
1017,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",SO2,21-10-2021 01:00,1,6,3
1030,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",SO2,21-10-2021 01:00,28,63,40
1035,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",SO2,21-10-2021 01:00,52,56,54
1047,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",SO2,21-10-2021 01:00,NA,NA,NA
1054,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",SO2,21-10-2021 01:00,10,15,12
1061,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",SO2,21-10-2021 01:00,3,6,5
1073,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",SO2,21-10-2021 01:00,1,8,4
1080,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",SO2,21-10-2021 01:00,7,10,8
1087,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",SO2,21-10-2021 01:00,1,5,3
1094,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",SO2,21-10-2021 01:00,1,10,4
1101,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",SO2,21-10-2021 01:00,18,26,22
1108,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",SO2,21-10-2021 01:00,2,4,4
1120,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",SO2,21-10-2021 01:00,1,6,4
1126,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",SO2,21-10-2021 01:00,25,26,25
1137,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",SO2,21-10-2021 01:00,17,114,32
1144,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",SO2,21-10-2021 01:00,1,3,2
1151,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",SO2,21-10-2021 01:00,2,10,6
1158,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",SO2,21-10-2021 01:00,31,34,33
1164,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",SO2,21-10-2021 01:00,1,6,3
1178,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",SO2,21-10-2021 01:00,NA,NA,NA
1189,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",SO2,21-10-2021 01:00,2,131,59
1195,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",SO2,21-10-2021 01:00,1,31,6
1202,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",SO2,21-10-2021 01:00,14,34,18
1208,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",SO2,21-10-2021 01:00,1,26,23
1215,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",SO2,21-10-2021 01:00,36,37,36
1221,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",SO2,21-10-2021 01:00,30,101,49
1228,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",SO2,21-10-2021 01:00,6,23,12
1235,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",SO2,21-10-2021 01:00,1,55,14
1242,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",SO2,21-10-2021 01:00,5,49,22
1248,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",SO2,21-10-2021 01:00,5,11,8
1254,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",SO2,21-10-2021 01:00,8,15,12
1261,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",SO2,21-10-2021 01:00,12,105,29
1268,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",SO2,21-10-2021 01:00,3,23,7
1275,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",SO2,21-10-2021 01:00,7,103,20
1282,India,Punjab,Patiala,"Model Town, Patiala - PPCB",SO2,21-10-2021 01:00,5,11,7
1287,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",SO2,21-10-2021 01:00,9,14,12
1293,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",SO2,21-10-2021 01:00,4,23,12
1300,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",SO2,21-10-2021 01:00,7,22,13
1307,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",SO2,21-10-2021 01:00,8,70,29
1314,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",SO2,21-10-2021 01:00,11,24,18
1321,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",SO2,21-10-2021 01:00,NA,NA,NA
1328,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",SO2,21-10-2021 01:00,14,39,23
1334,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",SO2,21-10-2021 01:00,5,20,12
1341,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",SO2,21-10-2021 01:00,10,14,12
1348,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",SO2,21-10-2021 01:00,4,10,8
1355,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",SO2,21-10-2021 01:00,8,19,12
1362,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",SO2,21-10-2021 01:00,14,19,16
1367,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",SO2,21-10-2021 01:00,13,25,22
1372,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",SO2,21-10-2021 01:00,16,19,17
1379,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",SO2,21-10-2021 01:00,1,10,6
1386,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",SO2,21-10-2021 01:00,2,6,4
1393,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",SO2,21-10-2021 01:00,3,25,8
1399,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",SO2,21-10-2021 01:00,8,13,11
1406,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",SO2,21-10-2021 01:00,4,19,9
1409,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",SO2,21-10-2021 01:00,5,13,9
1416,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",SO2,21-10-2021 01:00,NA,NA,NA
1423,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",SO2,21-10-2021 01:00,2,16,7
1430,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",SO2,21-10-2021 01:00,6,24,10
1437,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",SO2,21-10-2021 01:00,2,8,4
1442,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",SO2,21-10-2021 01:00,8,34,18
1449,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",SO2,21-10-2021 01:00,2,6,4
1456,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",SO2,21-10-2021 01:00,NA,NA,NA
1463,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",SO2,21-10-2021 01:00,12,13,12
1469,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",SO2,21-10-2021 01:00,2,60,23
1476,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",SO2,21-10-2021 01:00,10,12,11
1483,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",SO2,21-10-2021 01:00,8,10,9
1490,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",SO2,21-10-2021 01:00,13,28,19
1497,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",SO2,21-10-2021 01:00,6,17,10
1504,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",SO2,21-10-2021 01:00,10,18,15
1511,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",SO2,21-10-2021 01:00,10,62,20
1518,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",SO2,21-10-2021 01:00,5,16,11
1525,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",SO2,21-10-2021 01:00,12,30,18
1532,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",SO2,21-10-2021 01:00,21,52,31
1539,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",SO2,21-10-2021 01:00,10,26,16
1546,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",SO2,21-10-2021 01:00,8,27,18
1553,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",SO2,21-10-2021 01:00,16,27,21
1560,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",SO2,21-10-2021 01:00,10,22,17
1567,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",SO2,21-10-2021 01:00,4,58,21
1574,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",SO2,21-10-2021 01:00,5,6,5
1584,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",SO2,21-10-2021 01:00,11,13,12
1589,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",SO2,21-10-2021 01:00,15,131,69
1596,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",SO2,21-10-2021 01:00,5,6,6
1603,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",SO2,21-10-2021 01:00,4,13,7
1609,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",SO2,21-10-2021 01:00,26,38,31
1616,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",SO2,21-10-2021 01:00,8,10,8
1623,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",SO2,21-10-2021 01:00,3,22,11
1630,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",SO2,21-10-2021 01:00,3,17,9
1637,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",SO2,21-10-2021 01:00,2,137,9
1643,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",SO2,21-10-2021 01:00,29,40,32
1650,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",SO2,21-10-2021 01:00,19,38,27
1657,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",SO2,21-10-2021 01:00,3,45,18
1664,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",SO2,21-10-2021 01:00,3,29,12
1671,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",SO2,21-10-2021 01:00,7,17,12
1683,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",SO2,21-10-2021 01:00,3,24,12
1690,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",SO2,21-10-2021 01:00,5,22,11
1697,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",SO2,21-10-2021 01:00,15,15,15
1704,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",SO2,21-10-2021 01:00,14,15,15
1711,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",SO2,21-10-2021 01:00,6,11,8
1717,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",SO2,21-10-2021 01:00,10,28,19
1724,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",SO2,21-10-2021 01:00,12,12,12
1731,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",SO2,21-10-2021 01:00,19,21,20
1738,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",SO2,21-10-2021 01:00,12,12,12
1745,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",SO2,21-10-2021 01:00,8,17,13
1752,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",SO2,21-10-2021 01:00,NA,NA,NA
1759,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",SO2,21-10-2021 01:00,4,36,23
1764,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",SO2,21-10-2021 01:00,15,25,19
1771,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",SO2,21-10-2021 01:00,8,15,9
1778,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",SO2,21-10-2021 01:00,1,23,7
1785,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",SO2,21-10-2021 01:00,3,10,4
1792,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",SO2,21-10-2021 01:00,8,28,14
1799,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",SO2,21-10-2021 01:00,1,26,12
1806,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",SO2,21-10-2021 01:00,NA,NA,NA
1813,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",SO2,21-10-2021 01:00,6,16,8
1820,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",SO2,21-10-2021 01:00,NA,NA,NA
1827,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",SO2,21-10-2021 01:00,2,15,4
1834,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",SO2,21-10-2021 01:00,6,28,10
